variant,year,cal_year_return,ann_return,ann_vol,sharpe,max_dd,ulcer_index,exposure,entries,exits
tier_e1_x0,2015,0.021549655189468497,0.021935140881285106,0.035102190269171794,-0.22975372923659954,-0.0324655483426998,0.6702317368179211,0.1111111111111111,0,0
tier_e1_x0,2016,0.0042211488854075885,0.005863560706790075,0.057443446605496926,-0.4201774217861824,-0.053337453201947146,1.6048586185452955,0.3611111111111111,0,0
tier_e1_x0,2017,0.1418500839983834,0.13468023841863577,0.054232598763161076,1.930208782282117,-0.02761682341259462,0.6656588710066891,0.49800796812749004,0,0
tier_e1_x0,2018,-0.011265137858611607,-0.00808016616050929,0.08115427192142198,-0.469231813174057,-0.0715953720182768,3.3725341493328087,0.3904382470119522,0,0
tier_e1_x0,2019,0.10184456003317344,0.10013627819412976,0.07910128039558735,0.8866642593315381,-0.053829826216217326,1.7949582642064947,0.43253968253968256,61,61
tier_e1_x0,2020,0.1620546452572207,0.15742417060438843,0.1246694183988008,1.0220964550967546,-0.09300329917208605,4.475912064257885,0.4308300395256917,0,0
tier_e1_x0,2021,0.014429657003626195,0.01873317566158821,0.09391129963107708,-0.1199730424631817,-0.11451308240104424,5.229567761689879,0.49206349206349204,0,0
tier_e1_x0,2022,-0.05720027642160097,-0.05836102860374019,0.03910136793962598,-2.2597937939197688,-0.0788614575419064,6.462104530435167,0.06772908366533864,0,0
tier_e1_x0,2023,0.19493017720450645,0.18246518902098957,0.07621349735093791,2.000501149014825,-0.04890005829173643,1.9285845569621471,0.444,0,0
tier_e1_x0,2024,0.12509118198889935,0.12114705164659922,0.08080789888497619,1.1279473034726473,-0.057284899207532554,1.7719707802470306,0.49206349206349204,0,0
tier_e1_x0,2025,0.08056199953460119,0.10727540664638499,0.07557003227842708,1.0225668074571503,-0.07817422253164986,3.591670420761025,0.37433155080213903,49,49
